,Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
597719,3382,SI,2024-04-28,91.2,-1.59,5.56,"Leiter Jr., Mark",646240,643410,,ball,,,,,14.0,Rafael Devers singles on a ground ball to left fielder Ian Happ.   Jarren Duran to 3rd.,R,L,R,BOS,CHC,B,,,0,0,2024,-1.07,1.14,0.35,1.2,,,680776.0,0,9,Bot,,,,,,,7.203331976856255,-132.49627791913568,-7.571990177202094,-14.134570217797972,26.90702583304728,-17.31825302142398,3.39,1.6,,,,91.7,2004.0,6.6,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.94,,,,,,,,73,1,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,213.0,0.0,0.062,,,,-0.062,,0,0,0.708,0.708,33,27,33,28,1,4,4.0,1.0,1.0,2.0,1.6,1.07,-1.07,44.7
597844,3497,SI,2024-04-28,93.2,2.51,5.17,"Lovelady, Richard",646240,663992,walk,ball,,,,,1.0,Rafael Devers walks.,R,L,L,BOS,CHC,B,,,3,2,2024,1.27,0.5,-0.81,3.17,,,,0,5,Bot,,,,,,,-11.57328956014506,-135.3498114667184,-0.4882195831398629,18.06975534613129,27.14454174117681,-26.1341078615916,3.28,1.52,,,,95.3,2107.0,7.4,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.07,,0.689131,0.7,1.0,0.0,0.0,,37,7,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,129.0,0.021,0.333,,,,-0.333,,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,2.12,1.27,1.27,20.9
597845,3590,SL,2024-04-28,84.7,2.5,5.1,"Lovelady, Richard",646240,663992,,foul,,,,,7.0,Rafael Devers walks.,R,L,L,BOS,CHC,S,,,3,2,2024,-1.3,0.23,-0.6,1.89,,,,0,5,Bot,,,,,,,-4.720703079407507,-123.22175814169474,-1.5355721664872752,-12.001623061641508,28.15346892640554,-29.721331616884125,3.36,1.55,214.0,74.6,51.0,85.6,2099.0,7.2,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.27,,,,,,,,37,6,Slider,2,0,2,0,0,2,2,0,Standard,Standard,260.0,0.0,0.0,68.3,7.1,,0.0,88.0,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,2.99,-1.3,-1.3,16.9
597846,3753,SI,2024-04-28,92.5,2.2,5.12,"Lovelady, Richard",646240,663992,,ball,,,,,13.0,Rafael Devers walks.,R,L,L,BOS,CHC,B,,,2,2,2024,1.34,-0.13,-0.98,1.91,,,,0,5,Bot,,,,,,,-11.28079883402813,-134.19853392833306,-2.065150078219707,18.67226813662081,30.4394762831535,-33.421538068942475,3.33,1.55,,,,94.2,2144.0,7.6,746967,665804,683737,663538,666624,621020,664023,691718,643565,52.92,,,,,,,,37,5,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,135.0,0.0,0.096,,,,-0.096,,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,2.82,1.34,1.34,21.2
597847,3873,SI,2024-04-28,92.4,2.26,5.26,"Lovelady, Richard",646240,663992,,foul,,,,,2.0,Rafael Devers walks.,R,L,L,BOS,CHC,S,,,2,1,2024,1.15,0.24,0.19,2.97,,,,0,5,Bot,,,,,,,-7.950283587265074,-134.32102967431055,-0.5100306010644442,15.675513782994331,30.321191597021794,-29.43201798062644,3.36,1.55,186.0,83.2,15.0,94.1,2120.0,7.4,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.05,,,,,,,,37,4,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,132.0,0.0,-0.062,64.6,6.1,,0.062,88.0,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,2.45,1.15,1.15,21.3
597848,4066,SL,2024-04-28,83.1,2.6,5.09,"Lovelady, Richard",646240,663992,,ball,,,,,13.0,Rafael Devers walks.,R,L,L,BOS,CHC,B,,,1,1,2024,-1.32,0.01,-1.78,0.47,,,,0,5,Bot,,,,,,,-7.584574764996583,-120.82774703200752,-4.146187524914893,-11.268944236383186,24.980950964043323,-31.445877368727345,3.38,1.55,,,,84.5,2179.0,7.4,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.13,,,,,,,,37,3,Slider,2,0,2,0,0,2,2,0,Standard,Standard,283.0,0.0,0.048,,,,-0.048,,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,3.31,-1.32,-1.32,15.1
597849,4206,SI,2024-04-28,91.4,2.46,5.16,"Lovelady, Richard",646240,663992,,called_strike,,,,,4.0,Rafael Devers walks.,R,L,L,BOS,CHC,S,,,1,0,2024,0.98,0.43,-0.32,2.75,,,,0,5,Bot,,,,,,,-9.279958970906891,-132.76981414285447,-1.131057252255928,13.507207608757724,27.926899545926226,-27.02210162701838,3.4,1.55,,,,93.1,2207.0,7.3,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.15,,,,,,,,37,2,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,117.0,0.0,-0.044,,,,0.044,,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,2.3,0.98,0.98,20.1
597850,4244,SI,2024-04-28,92.0,2.29,5.3,"Lovelady, Richard",646240,663992,,ball,,,,,13.0,Rafael Devers walks.,R,L,L,BOS,CHC,B,,,0,0,2024,1.24,0.34,-1.37,1.54,,,,0,5,Bot,,,,,,,-12.208192957860245,-133.51683684772274,-4.53355852208915,17.365699552102413,26.571212116080204,-27.26735935825408,3.53,1.67,,,,93.9,2167.0,7.4,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.11,,,,,,,,37,1,Sinker,2,0,2,0,0,2,2,0,Standard,Standard,131.0,0.0,0.034,,,,-0.034,,2,2,0.82,0.82,28,27,29,28,1,2,,1.0,4.0,2.0,2.35,1.24,1.24,21.9
597913,1519,ST,2024-04-28,80.5,-1.54,5.55,"Wesneski, Hayden",646240,669713,single,hit_into_play,,,,,8.0,Rafael Devers singles on a sharp line drive to right fielder Mike Tauchman.,R,L,R,BOS,CHC,X,9.0,line_drive,0,0,2024,1.18,0.26,0.14,1.98,,,,0,3,Bot,204.75,108.21,,,,,1.5034186689101232,-117.34388089833008,-1.792262846120482,10.670541390109795,21.274937377731607,-29.65086808092829,3.36,1.55,178.0,113.3,9.0,81.6,2529.0,6.9,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.64,0.843,0.847,0.9,1.0,1.0,0.0,5.0,20,1,Sweeper,1,0,1,0,0,1,1,0,Standard,Standard,40.0,0.032,0.403,79.2,8.3,1.108,-0.403,113.3,1,1,0.673,0.673,26,27,27,28,2,1,3.0,1.0,5.0,2.0,3.23,-1.18,1.18,46.0
597959,3321,FC,2024-04-28,89.3,-0.93,5.75,"Wesneski, Hayden",646240,669713,field_error,hit_into_play,,,,,9.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,X,4.0,ground_ball,3,2,2024,0.4,0.0,0.46,1.45,,,,1,1,Bot,153.54,145.5,,,,,2.5957016671789663,-130.0685397065533,-4.703052483300409,4.134098734097389,24.54302648149597,-31.42425221883975,3.36,1.55,6.0,93.9,-16.0,90.8,2671.0,6.9,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.58,0.151,0.13,0.9,1.0,0.0,0.0,2.0,5,8,Cutter,0,0,0,0,0,0,0,0,Infield shade,Strategic,155.0,0.024,0.242,79.1,7.9,0.177,-0.242,93.9,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,2.83,-0.4,0.4,48.3
597960,3455,ST,2024-04-28,82.2,-1.37,5.73,"Wesneski, Hayden",646240,669713,,ball,,,,,11.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,B,,,2,2,2024,1.59,-0.33,-1.7,2.53,,,,1,1,Bot,,,,,,,-3.8714517017158094,-119.69044075262369,-0.064485186335591,16.048899369486467,23.64665709639601,-35.51783742758536,3.33,1.55,,,,82.9,2777.0,6.7,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.75,,,,,,,,5,7,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,60.0,0.0,0.068,,,,-0.068,,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,3.7,-1.59,1.59,48.8
597961,3492,FF,2024-04-28,96.8,-1.2,5.84,"Wesneski, Hayden",646240,669713,,ball,,,,,11.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,B,,,1,2,2024,-0.72,0.92,-0.37,4.27,,,,1,1,Bot,,,,,,,3.9252028993918127,-140.92475113421017,-0.7724222312591267,-10.552236846904462,31.711632304350506,-19.92518401600864,3.31,1.55,,,,97.8,2151.0,6.8,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.7,,,,,,,,5,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206.0,0.0,0.027,,,,-0.027,,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,1.51,0.72,-0.72,51.0
597962,3611,FF,2024-04-28,95.6,-1.01,5.79,"Wesneski, Hayden",646240,669713,,foul,,,,,9.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,S,,,1,2,2024,-0.27,0.93,0.42,2.07,,,,1,1,Bot,,,,,,,4.433596016898516,-139.0686585991823,-6.337300235857249,-4.562606345003032,31.93896437313678,-18.85223041760409,3.36,1.55,155.0,67.7,18.0,96.6,2228.0,6.9,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.58,,,,,,,,5,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,199.0,0.0,0.0,74.6,6.9,,0.0,88.0,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,1.57,0.27,-0.27,51.9
597963,3803,FF,2024-04-28,95.5,-1.14,5.8,"Wesneski, Hayden",646240,669713,,foul,,,,,3.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,S,,,1,2,2024,-0.31,1.18,0.28,3.17,,,,1,1,Bot,,,,,,,4.473080664902831,-138.97441801302162,-4.031219697782576,-5.005428611094437,30.56620955910036,-16.153172111390653,3.36,1.55,292.0,89.0,27.0,96.6,2246.0,6.9,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.64,,,,,,,,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,0.0,0.0,60.6,6.1,,0.0,89.0,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,1.31,0.31,-0.31,54.2
597964,3856,FC,2024-04-28,89.9,-1.21,5.84,"Wesneski, Hayden",646240,669713,,called_strike,,,,,1.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,S,,,1,1,2024,0.56,0.42,-0.28,3.2,,,,1,1,Bot,,,,,,,1.1202928168431638,-130.9764656400123,-1.4971444174708517,6.269271292787029,26.556887034858832,-27.25551414073505,3.3,1.55,,,,91.4,2486.0,7.0,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.47,,,,,,,,5,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,161.0,0.0,-0.039,,,,0.039,,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,2.39,-0.56,0.56,49.8
597965,3981,FC,2024-04-28,88.3,-1.02,5.82,"Wesneski, Hayden",646240,669713,,ball,,,,,12.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,B,,,0,1,2024,0.61,0.08,1.18,3.5,,,,1,1,Bot,,,,,,,4.162634855415301,-128.5933885940129,0.2603391735200047,5.954575177005929,24.67098305816015,-31.586215770368643,3.31,1.55,,,,89.9,2531.0,7.1,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.44,,,,,,,,5,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,104.0,0.0,0.015,,,,-0.015,,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,2.83,-0.61,0.61,51.7
597966,4178,FF,2024-04-28,94.3,-1.21,5.76,"Wesneski, Hayden",646240,669713,,called_strike,,,,,1.0,Rafael Devers reaches on a fielding error by second baseman Nico Hoerner.,R,L,R,BOS,CHC,S,,,0,0,2024,-0.51,1.23,-0.68,3.31,,,,1,1,Bot,,,,,,,2.537562186312213,-137.32307704994906,-3.425518548270418,-6.984909477451323,31.05232591326321,-16.119317136531752,3.47,1.55,,,,95.5,2076.0,7.0,746967,665804,683737,663538,666624,621020,664023,691718,643565,53.51,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,202.0,0.0,-0.023,,,,0.023,,0,0,0.526,0.526,26,27,27,28,1,0,3.0,1.0,5.0,2.0,1.34,0.51,-0.51,53.6
602084,3511,CU,2024-04-27,80.9,-2.47,6.13,"Brewer, Colten",646240,605155,field_out,hit_into_play,,,,,6.0,"Rafael Devers grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",R,L,R,BOS,CHC,X,4.0,ground_ball,1,1,2024,1.07,-1.13,0.54,2.44,,,,2,5,Bot,146.89,149.69,,,,,4.654771355288496,-117.6213806138244,0.7002134813716234,8.769146952086919,26.08374946735378,-42.96960985462278,3.35,1.54,5.0,81.6,-30.0,80.1,2819.0,6.2,746971,543228,683737,663538,666624,621020,664023,691718,643565,54.3,0.066,0.055,0.0,1.0,0.0,0.0,2.0,50,3,Curveball,9,0,9,0,0,9,9,0,Infield shade,Standard,44.0,0.0,-0.094,65.6,6.8,0.081,0.094,88.0,9,9,0.997,0.997,31,27,32,28,1,3,6.0,1.0,3.0,1.0,4.67,-1.07,1.07,39.6
602085,3640,CU,2024-04-27,82.0,-2.86,5.93,"Brewer, Colten",646240,605155,,ball,,,,,13.0,"Rafael Devers grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",R,L,R,BOS,CHC,B,,,0,1,2024,0.79,0.01,-0.96,1.25,,,,2,5,Bot,,,,,,,2.743985974622261,-119.37795175802566,-4.064053549460967,7.0500131731809965,23.22949389679244,-31.46027999633824,3.4,1.53,,,,81.8,2686.0,6.1,746971,543228,683737,663538,666624,621020,664023,691718,643565,54.38,,,,,,,,50,2,Curveball,9,0,9,0,0,9,9,0,Infield shade,Standard,82.0,0.0,0.011,,,,-0.011,,9,9,0.997,0.997,31,27,32,28,1,3,6.0,1.0,3.0,1.0,3.38,-0.79,0.79,32.8
602086,3783,FF,2024-04-27,93.9,-2.53,5.89,"Brewer, Colten",646240,605155,,called_strike,,,,,2.0,"Rafael Devers grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",R,L,R,BOS,CHC,S,,,0,0,2024,-0.34,1.16,-0.19,3.27,,,,2,5,Bot,,,,,,,6.807767552184351,-136.51274899041556,-3.5856148295427186,-5.8342625162941895,31.362010155779146,-17.09916400293439,3.53,1.63,,,,93.4,2296.0,6.2,746971,543228,683737,663538,666624,621020,664023,691718,643565,54.35,,,,,,,,50,1,4-Seam Fastball,9,0,9,0,0,9,9,0,Infield shade,Standard,205.0,0.0,-0.016,,,,0.016,,9,9,0.997,0.997,31,27,32,28,1,3,6.0,1.0,3.0,1.0,1.44,0.34,-0.34,32.8
602131,3690,FF,2024-04-27,95.2,2.92,5.29,"Little, Luke",646240,681432,strikeout,swinging_strike,,,,,3.0,Rafael Devers strikes out swinging.,R,L,L,BOS,CHC,S,2.0,,0,2,2024,0.71,0.8,0.74,3.42,665839.0,,680776.0,2,4,Bot,,,,,,,-7.529287055539164,-138.6498520959438,-1.135679853932967,10.737216388874424,27.369415305403763,-21.66799068583341,3.35,1.54,,,,98.2,2225.0,7.7,746971,543228,683737,663538,666624,621020,664023,691718,643565,52.85,,0.0,0.0,1.0,0.0,0.0,,38,3,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,129.0,-0.022,-0.265,,,,0.265,,3,3,0.868,0.868,23,27,24,28,1,2,3.0,1.0,18.0,1.0,1.68,0.71,0.71,25.5
602132,3757,FF,2024-04-27,95.6,2.74,5.32,"Little, Luke",646240,681432,,swinging_strike,,,,,3.0,Rafael Devers strikes out swinging.,R,L,L,BOS,CHC,S,,,0,1,2024,0.86,0.76,0.5,2.86,665839.0,,680776.0,2,4,Bot,,,,,,,-8.023243255791067,-139.12974376527143,-2.677487493662099,12.874424284255548,29.483176703639103,-21.829947158001698,3.35,1.54,,,,97.9,2229.0,7.5,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.03,,,,,,,,38,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,123.0,0.0,-0.138,,,,0.138,,3,3,0.868,0.868,23,27,24,28,1,2,3.0,1.0,18.0,1.0,1.72,0.86,0.86,24.9
602133,3850,FF,2024-04-27,95.0,2.77,5.3,"Little, Luke",646240,681432,,called_strike,,,,,8.0,Rafael Devers strikes out swinging.,R,L,L,BOS,CHC,S,,,0,0,2024,0.83,0.79,-0.17,1.47,665839.0,,680776.0,2,4,Bot,,,,,,,-9.75048706324816,-137.9111932292765,-6.254033042521319,12.686396792653614,29.16446465108804,-20.8328655183619,3.44,1.49,,,,96.9,2162.0,7.4,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.12,,,,,,,,38,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,128.0,0.0,-0.077,,,,0.077,,3,3,0.868,0.868,23,27,24,28,1,2,3.0,1.0,18.0,1.0,1.74,0.83,0.83,27.0
602177,1453,KC,2024-04-27,86.9,-1.53,6.39,"Brown, Ben",646240,676962,single,hit_into_play,,,,,5.0,Rafael Devers singles on a ground ball to right fielder Mike Tauchman.,R,L,R,BOS,CHC,X,9.0,ground_ball,2,1,2024,-0.13,-0.09,-0.23,2.21,,,,0,3,Bot,186.87,100.6,,,,,3.410597329552062,-126.46318053328808,-3.633273542162535,-2.0969150654130235,26.881750394407053,-32.623847644994186,3.35,1.54,105.0,101.8,6.0,87.2,2283.0,6.5,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.95,0.657,0.602,0.9,1.0,1.0,0.0,4.0,24,4,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,81.0,0.024,0.365,80.1,7.8,0.711,-0.365,101.8,2,2,0.772,0.772,24,27,25,28,2,1,4.0,1.0,5.0,1.0,3.12,0.13,-0.13,45.9
602178,1455,KC,2024-04-27,85.4,-1.63,6.47,"Brown, Ben",646240,676962,,ball,,,,,11.0,Rafael Devers singles on a ground ball to right fielder Mike Tauchman.,R,L,R,BOS,CHC,B,,,1,1,2024,0.12,-0.16,-1.5,4.16,,,,0,3,Bot,,,,,,,0.0554292927912699,-124.46972569531088,1.145697231615515,1.2861710752192488,23.554113721298528,-34.25253130521156,3.33,1.44,,,,86.2,2274.0,6.6,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.9,,,,,,,,24,3,Knuckle Curve,2,0,2,0,0,2,2,0,Infield shade,Standard,67.0,0.0,0.048,,,,-0.048,,2,2,0.772,0.772,24,27,25,28,2,1,4.0,1.0,5.0,1.0,3.26,-0.12,0.12,44.2
602179,1495,FF,2024-04-27,95.0,-1.54,6.27,"Brown, Ben",646240,676962,,called_strike,,,,,3.0,Rafael Devers singles on a ground ball to right fielder Mike Tauchman.,R,L,R,BOS,CHC,S,,,1,0,2024,-0.86,1.18,0.66,2.93,,,,0,3,Bot,,,,,,,7.739120345577083,-138.10998355357648,-5.78154075694299,-12.704308419283828,31.403534306897782,-15.917650508767936,3.38,1.46,,,,95.7,2135.0,6.8,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.68,,,,,,,,24,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,209.0,0.0,-0.044,,,,0.044,,2,2,0.772,0.772,24,27,25,28,2,1,4.0,1.0,5.0,1.0,1.35,0.86,-0.86,43.1
602180,1559,FF,2024-04-27,96.1,-1.68,6.29,"Brown, Ben",646240,676962,,ball,,,,,11.0,Rafael Devers singles on a ground ball to right fielder Mike Tauchman.,R,L,R,BOS,CHC,B,,,0,0,2024,-0.88,1.56,-1.82,3.2,,,,0,3,Bot,,,,,,,1.6482320745946,-139.907592689071,-6.149002985892379,-11.925851372105722,32.11611658543969,-10.515042174575882,3.43,1.58,,,,96.8,2273.0,6.7,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.81,,,,,,,,24,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,212.0,0.0,0.034,,,,-0.034,,2,2,0.772,0.772,24,27,25,28,2,1,4.0,1.0,5.0,1.0,0.91,0.88,-0.88,41.7
602239,3702,KC,2024-04-27,85.9,-1.53,6.27,"Brown, Ben",646240,676962,strikeout,swinging_strike_blocked,,,,,14.0,Rafael Devers strikes out swinging.,R,L,R,BOS,CHC,S,2.0,,3,2,2024,0.2,-0.22,0.51,0.74,,680776.0,,0,1,Bot,,,,,,,4.47127554597627,-125.09242826589694,-6.5181743536402506,1.35419635716234,21.94685620438542,-33.57563797428816,3.35,1.54,,,,86.9,2117.0,6.6,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.91,,0.0,0.0,1.0,0.0,0.0,,7,6,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,57.0,-0.041,-0.48,76.9,8.4,,0.48,,0,0,0.607,0.607,24,27,25,28,1,0,4.0,1.0,5.0,1.0,3.28,-0.2,0.2,39.4
602240,3761,KC,2024-04-27,86.5,-1.57,6.4,"Brown, Ben",646240,676962,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,BOS,CHC,B,,,2,2,2024,0.25,-0.44,-1.75,4.29,,680776.0,,0,1,Bot,,,,,,,-0.9549818160173068,-126.09485245600582,2.0085490317529304,2.8971645588544326,23.382649609664465,-37.51587885924275,3.25,1.44,,,,87.3,2290.0,6.5,746971,543228,683737,663538,666624,621020,664023,691718,643565,54.03,,,,,,,,7,5,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,82.0,0.0,0.085,,,,-0.085,,0,0,0.607,0.607,24,27,25,28,1,0,4.0,1.0,5.0,1.0,3.46,-0.25,0.25,42.7
602241,3894,FF,2024-04-27,96.1,-1.44,6.26,"Brown, Ben",646240,676962,,ball,,,,,12.0,Rafael Devers strikes out swinging.,R,L,R,BOS,CHC,B,,,1,2,2024,-0.65,1.3,0.99,2.93,,680776.0,,0,1,Bot,,,,,,,7.950395896266677,-139.63555419097025,-6.155157003174737,-10.373681334753092,33.88316964356222,-14.016196360156137,3.27,1.45,,,,96.3,2225.0,6.7,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.85,,,,,,,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,217.0,0.0,0.072,,,,-0.072,,0,0,0.607,0.607,24,27,25,28,1,0,4.0,1.0,5.0,1.0,1.2,0.65,-0.65,39.4
602242,4049,FF,2024-04-27,95.2,-1.55,6.24,"Brown, Ben",646240,676962,,foul,,,,,4.0,Rafael Devers strikes out swinging.,R,L,R,BOS,CHC,S,,,1,1,2024,-1.07,1.32,-0.76,2.25,,680776.0,,0,1,Bot,,,,,,,4.512339809969226,-138.38676624248734,-7.783742027530005,-14.7844643800293,33.475074602817024,-13.597248121721009,3.35,1.54,240.0,88.2,54.0,95.3,2218.0,6.6,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.93,,,,,,,,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,214.0,0.0,-0.098,75.2,7.6,,0.098,88.2,0,0,0.607,0.607,24,27,25,28,1,0,4.0,1.0,5.0,1.0,1.21,1.07,-1.07,36.1
602243,4151,KC,2024-04-27,84.0,-1.62,6.32,"Brown, Ben",646240,676962,,foul,,,,,4.0,Rafael Devers strikes out swinging.,R,L,R,BOS,CHC,S,,,1,0,2024,0.19,-0.25,-0.67,2.59,,680776.0,,0,1,Bot,,,,,,,1.845903948082774,-122.37536806561404,-1.7610320929364525,1.583050688955792,23.696207877752595,-34.56531055068027,3.35,1.54,189.0,73.0,41.0,84.5,2209.0,6.5,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.99,,,,,,,,7,2,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,72.0,0.0,-0.049,72.7,7.3,,0.049,88.0,0,0,0.607,0.607,24,27,25,28,1,0,4.0,1.0,5.0,1.0,3.47,-0.19,0.19,46.3
602244,4301,FF,2024-04-27,95.2,-1.81,6.26,"Brown, Ben",646240,676962,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,R,BOS,CHC,B,,,0,0,2024,-0.85,1.23,-0.4,4.16,,680776.0,,0,1,Bot,,,,,,,5.663310523501557,-138.5855810464594,-2.648005053765192,-12.207650129925344,31.681266199894903,-15.9162056273189,3.38,1.46,,,,95.7,2128.0,6.6,746971,543228,683737,663538,666624,621020,664023,691718,643565,53.87,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,212.0,0.0,0.051,,,,-0.051,,0,0,0.607,0.607,24,27,25,28,1,0,4.0,1.0,5.0,1.0,1.28,0.85,-0.85,38.8
606626,2275,FF,2024-04-26,92.5,-2.68,5.72,"Thompson, Keegan",646240,624522,grounded_into_double_play,hit_into_play,,,,,6.0,"Rafael Devers grounds into a double play, second baseman Nico Hoerner to shortstop Dansby Swanson to first baseman Michael Busch.   Rob Refsnyder out at 2nd.    Rafael Devers out at 1st.",R,L,R,BOS,CHC,X,4.0,ground_ball,0,0,2024,-0.17,1.25,0.44,2.76,,,608701.0,1,8,Bot,144.92,156.14,,,,,8.296902907788022,-134.51529967247578,-4.444754756393736,-3.8561079663605136,28.76000600667047,-16.172810340359757,3.34,1.54,15.0,92.4,-10.0,92.3,2336.0,6.2,746972,665804,683737,663538,666624,621020,664023,691718,643565,54.35,0.217,0.193,0.0,1.0,0.0,0.0,2.0,69,1,4-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,192.0,-0.007,-0.369,73.3,7.1,0.254,0.369,92.4,-6,-6,0.009,0.009,29,27,29,28,1,3,5.0,1.0,6.0,1.0,1.41,0.17,-0.17,38.4
